scene_key,file_name,target_class,distractor_count,view_clutter_group,num_label_boxes,num_target_class_boxes,target_visible,target_detected,target_ap50_95,target_strict_quality_iou50,target_match_confidence_iou50
S0-SM_barrel_6,S0-SM_barrel_6-elhigh-radmid-az090.png,barrel,2,1-4,4,2,1,1,0.5,0.5986520987005477,0.8290748000144958
S0-SM_barrel_6,S0-SM_barrel_6-elhigh-radmid-az135.png,barrel,1,1-4,2,1,1,1,0.6,0.6315670743537538,0.8186578154563904
S0-SM_barrel_6,S0-SM_barrel_6-elhigh-radnear-az225.png,barrel,1,1-4,2,1,1,1,1.0,0.7695916732569827,0.8091310858726501
S0-SM_barrel_6,S0-SM_barrel_6-ellow-radfar-az135.png,barrel,20,10+,23,3,1,1,0.45555556077096204,0.634305815177953,0.8134191036224365
S0-SM_barrel_6,S0-SM_barrel_6-ellow-radmid-az045.png,barrel,5,5-9,9,4,1,1,0.7847222231328488,0.8049582144231664,0.870061993598938
S0-SM_barrel_6,S0-SM_barrel_6-ellow-radnear-az000.png,barrel,3,1-4,5,2,1,1,0.958333333581686,0.8732095166840104,0.9060812592506409
S0-SM_barrel_6,S0-SM_barrel_6-ellow-radnear-az225.png,barrel,17,10+,19,2,1,1,0.8583333335816861,0.8536850367031796,0.9422780871391296
S0-SM_barrel_6,S0-SM_barrel_6-elmid-radfar-az135.png,barrel,2,1-4,4,2,1,1,0.553125,0.6702275812761727,0.8430353403091431
S0-SM_barrel_6,S0-SM_barrel_6-elmid-radnear-az000.png,barrel,1,1-4,4,3,1,1,0.911111115747028,0.761199950657911,0.8809545040130615
S0-SM_barrel_6,S0-SM_barrel_6-elmid-radnear-az090.png,barrel,1,1-4,4,3,1,1,0.8,0.7906342489227214,0.8811390995979309
S0-SM_barrel_6,S0-SM_barrel_6-elmid-radnear-az135.png,barrel,1,1-4,3,2,1,1,0.825,0.8063709549152058,0.8780516982078552
S0-SM_barrel_6,S0-SM_barrel_6-elmid-radnear-az225.png,barrel,1,1-4,2,1,1,1,0.4,0.5762818122734359,0.8440649509429932
S0-SM_barrel_7,S0-SM_barrel_7-elhigh-radmid-az135.png,barrel,1,1-4,2,1,1,1,0.8,0.7180210703247596,0.8301056623458862
S0-SM_barrel_7,S0-SM_barrel_7-elhigh-radnear-az000.png,barrel,1,1-4,4,3,1,1,0.7777777794334624,0.7459514140487222,0.8320634961128235
S0-SM_barrel_7,S0-SM_barrel_7-elhigh-radnear-az135.png,barrel,1,1-4,2,1,1,1,0.7,0.6653902924578681,0.8149430155754089
S0-SM_barrel_7,S0-SM_barrel_7-elhigh-radnear-az225.png,barrel,1,1-4,3,2,1,1,0.6625,0.6998252715100506,0.8416434526443481
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radfar-az000.png,barrel,5,5-9,8,3,1,1,0.8083333360031247,0.7637661393582214,0.8458111882209778
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radfar-az135.png,barrel,20,10+,22,2,1,1,0.8,0.7358631091510972,0.8332829475402832
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radmid-az090.png,barrel,8,5-9,11,3,1,1,0.8111111140085591,0.8189883626940535,0.8920376896858215
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radmid-az315.png,barrel,2,1-4,5,3,1,1,0.855555557873514,0.7567085428545504,0.867435872554779
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radnear-az000.png,barrel,3,1-4,6,3,1,1,0.9444444456034237,0.8663745863387362,0.9082189202308655
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radnear-az225.png,barrel,12,10+,14,2,1,1,0.9,0.8585259076861824,0.9202665686607361
S0-SM_barrel_7,S0-SM_barrel_7-ellow-radnear-az315.png,barrel,2,1-4,5,3,1,1,0.863888890710142,0.8388495584737541,0.9086331129074097
S0-SM_barrel_8,S0-SM_barrel_8-elhigh-radfar-az315.png,barrel,4,1-4,5,1,1,1,0.8,0.6491795206290973,0.744798481464386
S0-SM_barrel_8,S0-SM_barrel_8-elhigh-radmid-az225.png,barrel,4,1-4,5,1,1,1,0.6,0.6222809929884754,0.7873925566673279
S0-SM_barrel_8,S0-SM_barrel_8-elhigh-radnear-az180.png,barrel,3,1-4,4,1,1,1,0.7,0.687141642858478,0.8085174560546875
S0-SM_barrel_8,S0-SM_barrel_8-elhigh-radnear-az225.png,barrel,3,1-4,4,1,1,1,0.5,0.5706819069302753,0.7910172343254089
S0-SM_barrel_8,S0-SM_barrel_8-elhigh-radnear-az315.png,barrel,3,1-4,4,1,1,1,0.6,0.6471914268132082,0.8152600526809692
S0-SM_barrel_8,S0-SM_barrel_8-ellow-radfar-az135.png,barrel,3,1-4,4,1,1,1,0.5,0.6333929841604657,0.8456494808197021
S0-SM_barrel_8,S0-SM_barrel_8-ellow-radfar-az270.png,barrel,9,5-9,9,0,0,0,0.0,0.0,0.0
S0-SM_barrel_8,S0-SM_barrel_8-ellow-radmid-az090.png,barrel,17,10+,18,1,1,1,0.8,0.7709105613764322,0.8585576415061951
S0-SM_barrel_8,S0-SM_barrel_8-ellow-radmid-az135.png,barrel,3,1-4,4,1,1,1,0.7,0.7014317086687072,0.8603626489639282
S0-SM_barrel_8,S0-SM_barrel_8-elmid-radfar-az135.png,barrel,3,1-4,4,1,1,1,0.5,0.5653339949047265,0.7690514326095581
S0-SM_barrel_8,S0-SM_barrel_8-elmid-radmid-az000.png,barrel,1,1-4,2,1,1,1,0.9,0.7689883691908292,0.8332773447036743
S0-SM_container_1,S0-SM_container_1-elhigh-radfar-az090.png,container,3,1-4,4,1,1,1,1.0,0.9131117530499999,0.9527161717414856
S0-SM_container_1,S0-SM_container_1-elhigh-radfar-az135.png,container,3,1-4,4,1,1,1,1.0,0.9521780098456389,0.9670751094818115
S0-SM_container_1,S0-SM_container_1-ellow-radmid-az180.png,container,19,10+,23,4,1,1,0.2916666669771075,0.9282865995072243,0.9567360281944275
S0-SM_container_1,S0-SM_container_1-ellow-radmid-az315.png,container,0,0,1,1,1,1,1.0,0.9386163663770475,0.965864896774292
S0-SM_container_1,S0-SM_container_1-ellow-radnear-az000.png,container,0,0,1,1,1,1,1.0,0.9521142405632048,0.9729052782058716
S0-SM_container_1,S0-SM_container_1-elmid-radfar-az045.png,container,1,1-4,2,1,1,1,1.0,0.9206911905607384,0.967347264289856
S0-SM_container_1,S0-SM_container_1-elmid-radfar-az270.png,container,1,1-4,2,1,1,1,1.0,0.9222049174471465,0.9595850706100464
S0-SM_container_1,S0-SM_container_1-elmid-radmid-az000.png,container,0,0,1,1,1,1,1.0,0.9293428233961407,0.9659387469291687
S0-SM_container_1,S0-SM_container_1-elmid-radmid-az225.png,container,3,1-4,4,1,1,1,1.0,0.9410790730751906,0.9737446904182434
S0-SM_container_1,S0-SM_container_1-elmid-radmid-az315.png,container,0,0,1,1,1,1,1.0,0.9635516098648509,0.9731719493865967
S0-SM_container_10,S0-SM_container_10-elhigh-radfar-az000.png,container,4,1-4,8,4,1,1,1.0,0.9122789699222906,0.9484204053878784
S0-SM_container_10,S0-SM_container_10-elhigh-radfar-az315.png,container,7,5-9,11,4,1,1,0.978125,0.932911751276599,0.9648008942604065
S0-SM_container_10,S0-SM_container_10-elhigh-radmid-az180.png,container,2,1-4,6,4,1,1,1.0,0.9447979672613194,0.965295135974884
S0-SM_container_10,S0-SM_container_10-elhigh-radmid-az315.png,container,5,5-9,9,4,1,1,0.978125,0.9406544033446984,0.9737212061882019
S0-SM_container_10,S0-SM_container_10-elhigh-radnear-az000.png,container,2,1-4,6,4,1,1,1.0,0.9363569536411873,0.9629727602005005
S0-SM_container_10,S0-SM_container_10-elhigh-radnear-az090.png,container,3,1-4,6,3,1,1,1.0,0.9252861624306661,0.9653875827789307
S0-SM_container_10,S0-SM_container_10-elhigh-radnear-az135.png,container,3,1-4,7,4,1,1,1.0,0.9635173035627815,0.9709419012069702
S0-SM_container_10,S0-SM_container_10-elhigh-radnear-az315.png,container,3,1-4,7,4,1,1,1.0,0.9392122360311461,0.972065806388855
S0-SM_container_10,S0-SM_container_10-ellow-radmid-az045.png,container,10,10+,14,4,1,1,0.91875,0.9548393494932697,0.9721614122390747
S0-SM_container_10,S0-SM_container_10-ellow-radmid-az180.png,container,12,10+,15,3,1,1,0.9777777794334623,0.9234804070761626,0.9662395715713501
S0-SM_container_10,S0-SM_container_10-ellow-radnear-az225.png,container,1,1-4,5,4,1,1,0.9825000002980232,0.9462354843807042,0.9769561886787415
S0-SM_container_10,S0-SM_container_10-elmid-radnear-az270.png,container,1,1-4,5,4,1,1,0.98125,0.9486403385842976,0.9693176746368408
S0-SM_container_11,S0-SM_container_11-elhigh-radfar-az000.png,container,4,1-4,8,4,1,1,1.0,0.929147277486436,0.9533106088638306
S0-SM_container_11,S0-SM_container_11-elhigh-radfar-az180.png,container,4,1-4,8,4,1,1,0.978125,0.928551998107082,0.9543657898902893
S0-SM_container_11,S0-SM_container_11-elhigh-radfar-az315.png,container,7,5-9,11,4,1,1,1.0,0.9550273811898506,0.9655130505561829
S0-SM_container_11,S0-SM_container_11-elhigh-radmid-az000.png,container,4,1-4,8,4,1,1,0.9541666671633721,0.9355963171474144,0.9626882076263428
S0-SM_container_11,S0-SM_container_11-elhigh-radnear-az180.png,container,1,1-4,5,4,1,1,1.0,0.9630496916498394,0.9768871665000916
S0-SM_container_11,S0-SM_container_11-ellow-radfar-az180.png,container,6,5-9,9,3,1,1,0.7142857204590525,0.8988341031526943,0.9474377036094666
S0-SM_container_11,S0-SM_container_11-ellow-radmid-az270.png,container,0,0,1,1,1,1,1.0,0.9559998714393458,0.9794193506240845
S0-SM_container_11,S0-SM_container_11-ellow-radnear-az000.png,container,5,5-9,8,3,1,1,1.0,0.9617124681326175,0.9773131608963013
S0-SM_container_11,S0-SM_container_11-ellow-radnear-az045.png,container,9,5-9,13,4,1,1,0.984375,0.960023569813643,0.9750069975852966
S0-SM_container_11,S0-SM_container_11-ellow-radnear-az135.png,container,1,1-4,5,4,1,1,0.84375,0.9308931889670724,0.9779062867164612
S0-SM_container_11,S0-SM_container_11-elmid-radfar-az045.png,container,5,5-9,9,4,1,1,0.984375,0.9302056213095256,0.9699100852012634
S0-SM_container_11,S0-SM_container_11-elmid-radfar-az270.png,container,3,1-4,7,4,1,1,0.9825000002980232,0.955488281356196,0.9649052023887634
S0-SM_container_11,S0-SM_container_11-elmid-radmid-az180.png,container,1,1-4,5,4,1,1,1.0,0.9492084106601197,0.9702441692352295
S0-SM_container_11,S0-SM_container_11-elmid-radmid-az270.png,container,3,1-4,7,4,1,1,0.934375,0.9565698976243624,0.9722713828086853
S0-SM_container_11,S0-SM_container_11-elmid-radmid-az315.png,container,3,1-4,7,4,1,1,1.0,0.9666784350457007,0.9754058122634888
S0-SM_container_11,S0-SM_container_11-elmid-radnear-az270.png,container,1,1-4,4,3,1,1,1.0,0.9528202748242052,0.9699638485908508
S0-SM_container_12,S0-SM_container_12-elhigh-radfar-az045.png,container,5,5-9,9,4,1,1,1.0,0.9385201691832208,0.9616992473602295
S0-SM_container_12,S0-SM_container_12-elhigh-radmid-az225.png,container,2,1-4,6,4,1,1,1.0,0.9627483818407256,0.9777510166168213
S0-SM_container_12,S0-SM_container_12-elhigh-radnear-az090.png,container,3,1-4,6,3,1,1,0.9777777794334623,0.9411012149870572,0.9620756506919861
S0-SM_container_12,S0-SM_container_12-elhigh-radnear-az315.png,container,3,1-4,7,4,1,1,0.953125,0.9661710977711557,0.9755168557167053
S0-SM_container_12,S0-SM_container_12-ellow-radfar-az000.png,container,6,5-9,10,4,1,1,0.91875,0.9219967062350491,0.9502760171890259
S0-SM_container_12,S0-SM_container_12-ellow-radfar-az180.png,container,9,5-9,11,2,1,1,0.9515625,0.891528002398978,0.9370118379592896
S0-SM_container_12,S0-SM_container_12-ellow-radmid-az315.png,container,2,1-4,5,3,1,1,0.8138889001475439,0.9598210458086243,0.9722745418548584
S0-SM_container_12,S0-SM_container_12-ellow-radnear-az045.png,container,3,1-4,7,4,1,1,0.9425000004470349,0.9517383187803432,0.9722344279289246
S0-SM_container_12,S0-SM_container_12-elmid-radmid-az045.png,container,4,1-4,8,4,1,1,1.0,0.9657783784456413,0.9745441675186157
S0-SM_container_13,S0-SM_container_13-elhigh-radfar-az045.png,container,8,5-9,12,4,1,1,1.0,0.9441909064657921,0.9689674377441406
S0-SM_container_13,S0-SM_container_13-elhigh-radfar-az270.png,container,4,1-4,8,4,1,1,0.978125,0.9344641377304228,0.9676457643508911
S0-SM_container_13,S0-SM_container_13-elhigh-radmid-az315.png,container,3,1-4,7,4,1,1,1.0,0.9396956933518297,0.9726489782333374
S0-SM_container_13,S0-SM_container_13-elhigh-radnear-az090.png,container,3,1-4,5,2,1,1,1.0,0.9243960410761645,0.9646983742713928
S0-SM_container_13,S0-SM_container_13-elhigh-radnear-az135.png,container,1,1-4,5,4,1,1,0.9475000008940697,0.9525636552102412,0.9699130058288574
S0-SM_container_13,S0-SM_container_13-ellow-radfar-az045.png,container,10,10+,14,4,1,1,0.8035714291036129,0.9286069964873569,0.9638847708702087
S0-SM_container_13,S0-SM_container_13-ellow-radnear-az000.png,container,3,1-4,5,2,1,1,1.0,0.9549362562438546,0.9822094440460205
S0-SM_container_13,S0-SM_container_13-ellow-radnear-az135.png,container,8,5-9,11,3,1,1,0.8611111202173763,0.9306190336194753,0.977672278881073
S0-SM_container_13,S0-SM_container_13-ellow-radnear-az225.png,container,1,1-4,5,4,1,1,0.958333333581686,0.955274091924565,0.9723395705223083
S0-SM_container_13,S0-SM_container_13-ellow-radnear-az315.png,container,4,1-4,8,4,1,1,0.96875,0.9602085164954417,0.9730527400970459
S0-SM_container_13,S0-SM_container_13-elmid-radfar-az000.png,container,10,10+,14,4,1,1,1.0,0.9179442970548735,0.9606802463531494
S0-SM_container_13,S0-SM_container_13-elmid-radmid-az090.png,container,3,1-4,6,3,1,1,0.7402777934653891,0.9512390255839023,0.9717636704444885
S0-SM_container_13,S0-SM_container_13-elmid-radmid-az270.png,container,4,1-4,8,4,1,1,0.9625,0.9396982987161913,0.9625702500343323
S0-SM_container_13,S0-SM_container_13-elmid-radnear-az180.png,container,0,0,3,3,1,1,0.9555555588669247,0.9558118847175621,0.9715098738670349
S0-SM_container_14,S0-SM_container_14-elhigh-radfar-az045.png,container,4,1-4,7,3,1,1,0.9250000044703484,0.9284501512259737,0.9596543312072754
S0-SM_container_14,S0-SM_container_14-elhigh-radnear-az000.png,container,2,1-4,5,3,1,1,1.0,0.9613407763179538,0.9677894115447998
S0-SM_container_14,S0-SM_container_14-ellow-radfar-az000.png,container,30,10+,34,4,1,1,0.5562500024214387,0.9176370392664168,0.9555158019065857
S0-SM_container_14,S0-SM_container_14-ellow-radfar-az135.png,container,3,1-4,6,3,1,1,0.9277777784400516,0.8949801207887589,0.9494413733482361
S0-SM_container_14,S0-SM_container_14-ellow-radmid-az000.png,container,21,10+,24,3,1,1,0.7611111259294882,0.9451476606328129,0.9697980880737305
S0-SM_container_14,S0-SM_container_14-elmid-radmid-az090.png,container,1,1-4,3,2,1,1,1.0,0.9693287409688978,0.9759810566902161
S0-SM_container_14,S0-SM_container_14-elmid-radmid-az270.png,container,4,1-4,9,5,1,1,0.8933333412806193,0.9427200798801394,0.9735420942306519
S0-SM_container_14,S0-SM_container_14-elmid-radnear-az000.png,container,1,1-4,3,2,1,1,1.0,0.9669507337518297,0.975721001625061
S0-SM_container_14,S0-SM_container_14-elmid-radnear-az180.png,container,2,1-4,5,3,1,1,1.0,0.9579046950481427,0.9755446314811707
S0-SM_container_14,S0-SM_container_14-elmid-radnear-az225.png,container,3,1-4,5,2,1,1,1.0,0.9409846709756309,0.9723466634750366
S0-SM_container_15,S0-SM_container_15-elhigh-radfar-az090.png,container,5,5-9,9,4,1,1,1.0,0.9563135483825924,0.9714664816856384
S0-SM_container_15,S0-SM_container_15-elhigh-radfar-az180.png,container,5,5-9,10,5,1,1,1.0,0.9347805746873128,0.9649551510810852
S0-SM_container_15,S0-SM_container_15-elhigh-radmid-az000.png,container,4,1-4,8,4,1,1,1.0,0.939906214531117,0.9635103344917297
S0-SM_container_15,S0-SM_container_15-elhigh-radmid-az090.png,container,3,1-4,7,4,1,1,1.0,0.9540697508775509,0.9689069986343384
S0-SM_container_15,S0-SM_container_15-elhigh-radmid-az270.png,container,5,5-9,10,5,1,1,0.988000000834465,0.948466570079816,0.9723161458969116
S0-SM_container_15,S0-SM_container_15-elhigh-radmid-az315.png,container,5,5-9,8,3,1,1,1.0,0.947208504661873,0.962256669998169
S0-SM_container_15,S0-SM_container_15-elhigh-radnear-az045.png,container,3,1-4,6,3,1,1,1.0,0.9345422269621153,0.968178927898407
S0-SM_container_15,S0-SM_container_15-elhigh-radnear-az135.png,container,4,1-4,8,4,1,1,0.9825000002980232,0.9437318773798111,0.9670166373252869
S0-SM_container_15,S0-SM_container_15-elhigh-radnear-az270.png,container,4,1-4,9,5,1,1,0.8500000089406967,0.9598957376627268,0.974197506904602
S0-SM_container_15,S0-SM_container_15-ellow-radfar-az135.png,container,4,1-4,8,4,1,1,0.9385416671633721,0.924642970412414,0.9606162309646606
S0-SM_container_15,S0-SM_container_15-ellow-radfar-az270.png,container,1,1-4,6,5,1,1,0.7630000134259461,0.9218356592247261,0.962566614151001
S0-SM_container_15,S0-SM_container_15-ellow-radmid-az315.png,container,15,10+,19,4,1,1,0.8714285718277097,0.9397747056745089,0.9608246088027954
S0-SM_container_15,S0-SM_container_15-elmid-radfar-az180.png,container,5,5-9,10,5,1,1,1.0,0.953491711542803,0.9678815603256226
S0-SM_container_15,S0-SM_container_15-elmid-radnear-az180.png,container,4,1-4,8,4,1,1,1.0,0.9586280481426215,0.9779952764511108
S0-SM_container_16,S0-SM_container_16-elhigh-radmid-az270.png,container,5,5-9,10,5,1,1,1.0,0.9579646015902838,0.9689207673072815
S0-SM_container_16,S0-SM_container_16-elhigh-radnear-az180.png,container,4,1-4,9,5,1,1,0.9680000020265581,0.9565035588636732,0.9714334011077881
S0-SM_container_16,S0-SM_container_16-elhigh-radnear-az225.png,container,4,1-4,7,3,1,1,1.0,0.9417056050026531,0.9631867408752441
S0-SM_container_16,S0-SM_container_16-ellow-radmid-az000.png,container,16,10+,20,4,1,1,0.984375,0.9502622329151365,0.9672337174415588
S0-SM_container_16,S0-SM_container_16-ellow-radmid-az270.png,container,1,1-4,5,4,1,1,0.915625,0.9494879208636888,0.9708825945854187
S0-SM_container_16,S0-SM_container_16-ellow-radmid-az315.png,container,11,10+,15,4,1,1,0.9410714287310838,0.9358459231967835,0.9659420847892761
S0-SM_container_16,S0-SM_container_16-ellow-radnear-az180.png,container,2,1-4,5,3,1,1,0.9750000014901161,0.9529170624537358,0.9730801582336426
S0-SM_container_16,S0-SM_container_16-ellow-radnear-az225.png,container,0,0,1,1,1,1,1.0,0.9784969776114387,0.9880687594413757
S0-SM_container_16,S0-SM_container_16-elmid-radmid-az045.png,container,4,1-4,8,4,1,1,1.0,0.9498441691641801,0.9709224700927734
S0-SM_container_16,S0-SM_container_16-elmid-radmid-az090.png,container,4,1-4,8,4,1,1,1.0,0.9605900006189572,0.974626898765564
S0-SM_container_17,S0-SM_container_17-elhigh-radmid-az000.png,container,5,5-9,10,5,1,1,0.9720000021457672,0.9417861395791043,0.9651700854301453
S0-SM_container_17,S0-SM_container_17-elhigh-radnear-az225.png,container,3,1-4,6,3,1,1,1.0,0.937510883481071,0.9644579291343689
S0-SM_container_17,S0-SM_container_17-ellow-radfar-az045.png,container,21,10+,24,3,1,1,0.5333333460489909,0.9491716559066035,0.9699288606643677
S0-SM_container_17,S0-SM_container_17-ellow-radfar-az225.png,container,1,1-4,3,2,1,1,0.90625,0.9563583132515205,0.9707328081130981
S0-SM_container_17,S0-SM_container_17-ellow-radnear-az180.png,container,1,1-4,3,2,1,1,0.9625,0.9526335882624615,0.9693059325218201
S0-SM_container_17,S0-SM_container_17-ellow-radnear-az315.png,container,13,10+,16,3,1,1,0.9555555588669247,0.9588019202086784,0.97471684217453
S0-SM_container_17,S0-SM_container_17-elmid-radfar-az135.png,container,4,1-4,8,4,1,1,1.0,0.9370745730881822,0.9651052355766296
S0-SM_container_17,S0-SM_container_17-elmid-radfar-az180.png,container,3,1-4,7,4,1,1,0.96875,0.9561593197303182,0.967199444770813
S0-SM_container_17,S0-SM_container_17-elmid-radmid-az045.png,container,5,5-9,10,5,1,1,0.9720000021457672,0.9517289651624914,0.9709765315055847
S0-SM_container_17,S0-SM_container_17-elmid-radmid-az180.png,container,3,1-4,6,3,1,1,1.0,0.9496757002137031,0.977144181728363
S0-SM_container_17,S0-SM_container_17-elmid-radnear-az225.png,container,2,1-4,5,3,1,1,1.0,0.9435023106447389,0.9747596383094788
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az000.png,container,4,1-4,9,5,1,1,0.988000000834465,0.9321404388619428,0.9669632315635681
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az135.png,container,3,1-4,7,4,1,1,0.8125,0.9501129763364986,0.9606991410255432
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az225.png,container,3,1-4,5,2,1,1,1.0,0.941794681403973,0.9613329768180847
S0-SM_container_18,S0-SM_container_18-elhigh-radmid-az315.png,container,4,1-4,7,3,1,1,1.0,0.9240321364740858,0.9582559466362
S0-SM_container_18,S0-SM_container_18-ellow-radfar-az000.png,container,23,10+,28,5,1,1,0.9440909119492227,0.9163853922808585,0.9513726830482483
S0-SM_container_18,S0-SM_container_18-ellow-radfar-az180.png,container,2,1-4,4,2,1,1,1.0,0.933322122210356,0.9536638855934143
S0-SM_container_18,S0-SM_container_18-ellow-radnear-az045.png,container,14,10+,15,1,1,1,1.0,0.9518036370355674,0.9741032719612122
S0-SM_container_18,S0-SM_container_18-ellow-radnear-az135.png,container,1,1-4,3,2,1,1,1.0,0.9527114432457751,0.9730690121650696
S0-SM_container_18,S0-SM_container_18-elmid-radfar-az315.png,container,3,1-4,6,3,1,1,1.0,0.9413248051744176,0.9608206748962402
S0-SM_container_18,S0-SM_container_18-elmid-radmid-az000.png,container,4,1-4,9,5,1,1,0.9688888908094831,0.9471718519919285,0.9787594676017761
S0-SM_container_18,S0-SM_container_18-elmid-radmid-az090.png,container,4,1-4,9,5,1,1,0.988000000834465,0.9654476830028855,0.9727774262428284
S0-SM_container_18,S0-SM_container_18-elmid-radnear-az045.png,container,2,1-4,5,3,1,1,0.9250000044703484,0.9576084111068539,0.9687217473983765
S0-SM_container_18,S0-SM_container_18-elmid-radnear-az315.png,container,2,1-4,4,2,1,1,1.0,0.954816043497857,0.9742138981819153
S0-SM_container_2,S0-SM_container_2-elhigh-radfar-az225.png,container,4,1-4,5,1,1,1,1.0,0.9517734569240872,0.9634079933166504
S0-SM_container_2,S0-SM_container_2-elhigh-radfar-az315.png,container,4,1-4,5,1,1,1,1.0,0.9418486507913642,0.9670923352241516
S0-SM_container_2,S0-SM_container_2-elhigh-radmid-az090.png,container,3,1-4,4,1,1,1,1.0,0.9232369729029308,0.9587168097496033
S0-SM_container_2,S0-SM_container_2-ellow-radfar-az000.png,container,4,1-4,5,1,1,1,1.0,0.8911567493355008,0.9378799200057983
S0-SM_container_2,S0-SM_container_2-ellow-radnear-az000.png,container,2,1-4,3,1,1,1,1.0,0.9576890502238911,0.9735466837882996
S0-SM_container_2,S0-SM_container_2-elmid-radmid-az270.png,container,3,1-4,4,1,1,1,1.0,0.945301929096587,0.9620293378829956
S0-SM_container_2,S0-SM_container_2-elmid-radmid-az315.png,container,3,1-4,4,1,1,1,1.0,0.9491196807171747,0.9724472165107727
S0-SM_container_21,S0-SM_container_21-elhigh-radfar-az180.png,container,7,5-9,11,4,1,1,0.7700000016018749,0.8792178558649795,0.9427508115768433
S0-SM_container_21,S0-SM_container_21-elhigh-radmid-az000.png,container,4,1-4,7,3,1,1,1.0,0.9482028209809172,0.9663683772087097
S0-SM_container_21,S0-SM_container_21-elhigh-radnear-az000.png,container,4,1-4,7,3,1,1,0.955555557873514,0.8847735875766389,0.9635270237922668
S0-SM_container_21,S0-SM_container_21-elhigh-radnear-az225.png,container,5,5-9,8,3,1,1,0.844444450073772,0.9124625280882093,0.9598172307014465
S0-SM_container_21,S0-SM_container_21-ellow-radmid-az090.png,container,3,1-4,5,2,1,1,1.0,0.9480924202997798,0.9749290347099304
S0-SM_container_21,S0-SM_container_21-ellow-radmid-az135.png,container,5,5-9,8,3,1,1,0.9750000014901161,0.9374928445829198,0.960112452507019
S0-SM_container_21,S0-SM_container_21-elmid-radfar-az270.png,container,7,5-9,11,4,1,1,0.9625,0.9326482745535358,0.9587231278419495
S0-SM_container_21,S0-SM_container_21-elmid-radfar-az315.png,container,6,5-9,9,3,1,1,1.0,0.9383502877380749,0.9589647054672241
S0-SM_container_21,S0-SM_container_21-elmid-radmid-az090.png,container,4,1-4,7,3,1,1,0.8888888971673117,0.9652738122390865,0.9773721098899841
S0-SM_container_21,S0-SM_container_21-elmid-radnear-az000.png,container,2,1-4,4,2,1,1,1.0,0.9527491391154896,0.9725889563560486
S0-SM_container_22,S0-SM_container_22-elhigh-radfar-az090.png,container,6,5-9,10,4,1,1,1.0,0.9569309592785658,0.9700918197631836
S0-SM_container_22,S0-SM_container_22-elhigh-radmid-az225.png,container,6,5-9,10,4,1,1,0.984375,0.9382473673062393,0.9601988196372986
S0-SM_container_22,S0-SM_container_22-elhigh-radnear-az180.png,container,5,5-9,9,4,1,1,0.9075000010430813,0.9569838929968384,0.9698845148086548
S0-SM_container_22,S0-SM_container_22-ellow-radfar-az090.png,container,4,1-4,8,4,1,1,0.9488095246255398,0.9203484992951658,0.9669368863105774
S0-SM_container_22,S0-SM_container_22-ellow-radmid-az180.png,container,8,5-9,12,4,1,1,0.7796875044703484,0.9415563682834929,0.9611696600914001
S0-SM_container_22,S0-SM_container_22-ellow-radnear-az000.png,container,1,1-4,1,0,0,0,0.0,0.0,0.0
S0-SM_container_22,S0-SM_container_22-ellow-radnear-az135.png,container,3,1-4,6,3,1,1,1.0,0.9608961994841252,0.9702191352844238
S0-SM_container_22,S0-SM_container_22-elmid-radmid-az045.png,container,5,5-9,8,3,1,1,1.0,0.9531823236900117,0.9751936793327332
S0-SM_container_22,S0-SM_container_22-elmid-radnear-az045.png,container,4,1-4,7,3,1,1,1.0,0.9651354315907952,0.9756197929382324
S0-SM_container_22,S0-SM_container_22-elmid-radnear-az090.png,container,4,1-4,7,3,1,1,1.0,0.9592082160817306,0.9734627604484558
